cycle,time_ns,in0_spk,in1_spk,n0_spk,n1_spk,n0_v_real,n1_v_real
4495,45055.000000,0,0,0,0,0.846680,0.481445
4496,45065.000000,0,0,0,0,0.843994,0.493408
4497,45075.000000,0,0,0,0,0.839355,0.502930
4498,45085.000000,0,0,0,0,0.833252,0.510010
4499,45095.000000,0,0,0,0,0.825684,0.515137
4500,45105.000000,0,0,0,0,0.816650,0.518311
4501,45115.000000,0,0,0,0,0.806396,0.519531
4502,45125.000000,0,0,0,0,0.794922,0.519287
4503,45135.000000,0,0,0,0,0.782715,0.517578
4504,45145.000000,0,0,0,0,0.769531,0.514893
4505,45155.000000,0,0,0,0,0.755615,0.510986
4506,45165.000000,0,0,0,0,0.741211,0.506104
4507,45175.000000,0,0,0,0,0.726074,0.500000
4508,45185.000000,0,0,0,0,0.710449,0.493408
4509,45195.000000,0,1,0,0,0.694580,0.485840
4510,45205.000000,0,0,0,0,0.678467,0.477539
4511,45215.000000,0,0,0,0,0.661865,0.468506
4512,45225.000000,0,0,0,0,0.645264,0.696289
4513,45235.000000,0,0,0,0,0.628662,0.895020
4514,45245.000000,0,0,0,1,0.611816,0.000000
4515,45255.000000,0,0,0,0,0.315674,0.000000
4516,45265.000000,0,0,0,0,0.064453,0.000000
4517,45275.000000,0,0,0,0,-0.147705,0.000000
4518,45285.000000,0,0,0,0,-0.325928,0.000000
4519,45295.000000,0,0,0,0,-0.474854,0.137207
4520,45305.000000,0,0,0,0,-0.598145,0.257568
4521,45315.000000,0,0,0,0,-0.698975,0.362793
4522,45325.000000,0,0,0,0,-0.780762,0.454590
4523,45335.000000,0,0,0,0,-0.845947,0.534180
4524,45345.000000,0,0,0,0,-0.896973,0.602539
4525,45355.000000,0,0,0,0,-0.935303,0.660889
4526,45365.000000,0,1,0,0,-0.963135,0.709961
4527,45375.000000,0,0,0,0,-0.981934,0.750977
4528,45385.000000,0,0,0,0,-0.992676,0.784668
4529,45395.000000,0,0,0,1,-0.997070,0.000000
4530,45405.000000,0,0,0,0,-0.995850,0.000000
4531,45415.000000,0,0,0,0,-0.989990,0.000000
4532,45425.000000,0,0,0,0,-1.259766,0.000000
4533,45435.000000,0,0,0,0,-1.481689,0.000000
4534,45445.000000,0,0,0,0,-1.662109,0.195557
4535,45455.000000,0,0,0,0,-1.806396,0.367188
4536,45465.000000,0,0,0,0,-1.919678,0.517578
4537,45475.000000,0,0,0,0,-2.006104,0.648682
4538,45485.000000,0,0,0,0,-2.069092,0.762207
4539,45495.000000,0,0,0,0,-2.112305,0.859863
4540,45505.000000,0,0,0,0,-2.138672,0.943115
4541,45515.000000,0,0,0,1,-2.150635,0.000000
4542,45525.000000,0,0,0,0,-2.150391,0.000000
4543,45535.000000,0,0,0,0,-2.139648,0.000000
4544,45545.000000,0,0,0,0,-2.120361,0.000000
4545,45555.000000,0,0,0,0,-2.093750,0.000000
4546,45565.000000,0,0,0,0,-2.061035,0.070801
4547,45575.000000,0,0,0,0,-2.023193,0.132812
4548,45585.000000,0,0,0,0,-1.981689,0.187012
4549,45595.000000,0,0,0,0,-1.937012,0.234131
4550,45605.000000,0,0,0,0,-1.889893,0.274902
4551,45615.000000,0,0,0,0,-1.841064,0.309814
4552,45625.000000,0,0,0,0,-1.790771,0.339600
4553,45635.000000,0,0,0,0,-1.739502,0.364746
4554,45645.000000,0,0,0,0,-1.687744,0.385742
4555,45655.000000,0,0,0,0,-1.635986,0.402832
4556,45665.000000,0,0,0,0,-1.584229,0.416504
4557,45675.000000,0,0,0,0,-1.532959,0.427246
4558,45685.000000,0,0,0,0,-1.482178,0.435059
4559,45695.000000,0,0,0,0,-1.431885,0.440430
4560,45705.000000,0,0,0,0,-1.382568,0.443604
4561,45715.000000,0,0,0,0,-1.334229,0.445068
4562,45725.000000,0,0,0,0,-1.286865,0.444824
4563,45735.000000,0,0,0,0,-1.240479,0.443115
4564,45745.000000,1,1,0,0,-1.195312,0.439941
4565,45755.000000,1,1,0,0,-1.151123,0.435547
4566,45765.000000,0,1,0,0,-1.108398,0.430176
4567,45775.000000,0,0,0,0,-0.659180,0.664307
4568,45785.000000,0,0,0,1,0.147705,0.000000
4569,45795.000000,0,0,0,0,0.859863,0.000000
4570,45805.000000,0,0,1,0,0.000000,0.000000
4571,45815.000000,0,0,0,0,0.000000,0.000000
4572,45825.000000,0,0,0,0,0.000000,0.000000
4573,45835.000000,0,0,0,0,0.000000,-0.229492
4574,45845.000000,0,0,0,0,0.000000,-0.403076
4575,45855.000000,0,0,0,0,-0.069824,-0.530029
4576,45865.000000,0,0,0,0,-0.111084,-0.618652
4577,45875.000000,0,0,0,0,-0.129395,-0.675293
4578,45885.000000,0,0,0,0,-0.129395,-0.706299
4579,45895.000000,0,0,0,0,-0.115234,-0.716553
4580,45905.000000,0,0,0,0,-0.090576,-0.709961
4581,45915.000000,0,0,0,0,-0.057861,-0.690186
4582,45925.000000,0,0,0,0,-0.019287,-0.660156
4583,45935.000000,0,0,0,0,0.023193,-0.622559
4584,45945.000000,0,0,0,0,0.067871,-0.579346
4585,45955.000000,0,0,0,0,0.113281,-0.532227
4586,45965.000000,0,0,0,0,0.158691,-0.482910
4587,45975.000000,0,0,0,0,0.203125,-0.432617
4588,45985.000000,0,0,0,0,0.246094,-0.382080
4589,45995.000000,0,0,0,0,0.287109,-0.332031
4590,46005.000000,0,0,0,0,0.325439,-0.283203
4591,46015.000000,0,0,0,0,0.361328,-0.235840
4592,46025.000000,0,0,0,0,0.394287,-0.190430
4593,46035.000000,0,0,0,0,0.424316,-0.147217
4594,46045.000000,0,0,0,0,0.451416,-0.106445
4595,46055.000000,0,0,0,0,0.475586,-0.068359
4596,46065.000000,0,0,0,0,0.497070,-0.032715
4597,46075.000000,0,0,0,0,0.515625,0.000488
4598,46085.000000,0,0,0,0,0.531494,0.031006
4599,46095.000000,0,0,0,0,0.544678,0.058838
4600,46105.000000,0,0,0,0,0.555664,0.084473
4601,46115.000000,0,0,0,0,0.564209,0.107666
4602,46125.000000,0,0,0,0,0.570801,0.128662
4603,46135.000000,0,0,0,0,0.575439,0.147461
4604,46145.000000,0,0,0,0,0.578125,0.164062
4605,46155.000000,0,1,0,0,0.579102,0.178955
4606,46165.000000,0,0,0,0,0.578369,0.191895
4607,46175.000000,0,0,0,0,0.576172,0.203125
4608,46185.000000,0,0,0,0,0.572510,0.453857
4609,46195.000000,0,0,0,0,0.567871,0.674072
4610,46205.000000,0,0,0,0,0.562012,0.866699
4611,46215.000000,0,0,0,1,0.280273,0.000000
4612,46225.000000,0,0,0,0,0.041992,0.000000
4613,46235.000000,0,0,0,0,-0.158691,0.000000
4614,46245.000000,0,0,0,0,-0.326660,0.000000
4615,46255.000000,0,0,0,0,-0.466309,0.000000
4616,46265.000000,0,0,0,0,-0.581543,0.134033
4617,46275.000000,0,0,0,0,-0.675537,0.251953
4618,46285.000000,0,0,0,0,-0.751221,0.355225
4619,46295.000000,0,0,0,0,-0.811035,0.445312
4620,46305.000000,0,0,0,0,-0.857422,0.523438
4621,46315.000000,0,0,0,0,-0.892090,0.591064
4622,46325.000000,0,0,0,0,-0.916748,0.648926
4623,46335.000000,0,0,0,0,-0.932861,0.697998
4624,46345.000000,0,0,0,0,-0.941895,0.739014
4625,46355.000000,0,0,0,0,-0.944580,0.772705
4626,46365.000000,0,0,0,0,-0.942139,0.800049
4627,46375.000000,0,0,0,0,-0.935303,0.821289
4628,46385.000000,0,0,0,0,-0.924805,0.837402
4629,46395.000000,0,0,0,0,-0.911377,0.848633
4630,46405.000000,0,0,0,0,-0.895508,0.855713
4631,46415.000000,0,0,0,0,-0.877686,0.859131
4632,46425.000000,0,0,0,0,-0.858398,0.859375
4633,46435.000000,0,0,0,0,-0.837891,0.856689
4634,46445.000000,0,0,0,0,-0.816406,0.851318
4635,46455.000000,0,0,0,0,-0.794434,0.843750
4636,46465.000000,0,0,0,0,-0.771973,0.834229
4637,46475.000000,0,0,0,0,-0.749268,0.822998
4638,46485.000000,0,0,0,0,-0.726562,0.810303
4639,46495.000000,0,0,0,0,-0.703857,0.796387
4640,46505.000000,0,0,0,0,-0.681396,0.781250
4641,46515.000000,0,0,0,0,-0.659424,0.765137
4642,46525.000000,0,0,0,0,-0.637451,0.748291
4643,46535.000000,0,0,0,0,-0.615723,0.730957
4644,46545.000000,0,0,0,0,-0.594482,0.713135
4645,46555.000000,0,0,0,0,-0.573486,0.695068
4646,46565.000000,0,0,0,0,-0.552734,0.676758
4647,46575.000000,0,0,0,0,-0.532471,0.658203
4648,46585.000000,0,0,0,0,-0.512695,0.639648
4649,46595.000000,0,0,0,0,-0.493408,0.621094
4650,46605.000000,0,0,0,0,-0.474854,0.602539
4651,46615.000000,1,1,0,0,-0.456787,0.583984
4652,46625.000000,1,1,0,0,-0.439209,0.565674
4653,46635.000000,1,1,0,0,-0.421875,0.547607
4654,46645.000000,0,1,0,0,0.005615,0.772461
4655,46655.000000,0,0,0,1,0.793701,0.000000
4656,46665.000000,0,0,1,0,0.000000,0.000000
4657,46675.000000,0,0,0,0,0.000000,0.000000
4658,46685.000000,0,0,0,0,0.000000,0.000000
4659,46695.000000,0,0,0,0,0.000000,0.000000
4660,46705.000000,0,0,0,0,0.000000,-0.048096
4661,46715.000000,0,0,0,0,-0.059082,-0.444824
4662,46725.000000,0,0,0,0,-0.079102,-0.753174
4663,46735.000000,0,0,0,0,-0.068115,-0.987305
4664,46745.000000,0,0,0,0,-0.032959,-1.159668
4665,46755.000000,0,0,0,0,0.020264,-1.280273
4666,46765.000000,0,0,0,0,0.086426,-1.358398
4667,46775.000000,0,0,0,0,0.161621,-1.401611
4668,46785.000000,0,0,0,0,0.242432,-1.416504
4669,46795.000000,0,0,0,0,0.326172,-1.408447
4670,46805.000000,0,0,0,0,0.410645,-1.382324
4671,46815.000000,0,0,0,0,0.494141,-1.342041
4672,46825.000000,0,0,0,0,0.575195,-1.290771
4673,46835.000000,0,0,0,0,0.652832,-1.231445
4674,46845.000000,0,0,0,0,0.726318,-1.166504
4675,46855.000000,0,0,0,0,0.794922,-1.097656
4676,46865.000000,0,0,0,0,0.858398,-1.026611
4677,46875.000000,0,0,0,0,0.916504,-0.954834
4678,46885.000000,0,0,0,0,0.968750,-0.883057
4679,46895.000000,0,0,1,0,0.000000,-0.812256
4680,46905.000000,0,0,0,0,0.000000,-0.742920
4681,46915.000000,0,0,0,0,0.000000,-0.676025
4682,46925.000000,0,0,0,0,0.000000,-0.611572
4683,46935.000000,0,0,0,0,0.000000,-0.549805
4684,46945.000000,0,0,0,0,0.066895,-0.490967
4685,46955.000000,0,0,0,0,0.127441,-0.435547
4686,46965.000000,0,0,0,0,0.181885,-0.383301
4687,46975.000000,0,0,0,0,0.230469,-0.334473
4688,46985.000000,0,0,0,0,0.273682,-0.288818
4689,46995.000000,0,0,0,0,0.312012,-0.246094
4690,47005.000000,0,0,0,0,0.345459,-0.206543
4691,47015.000000,0,0,0,0,0.374756,-0.170166
4692,47025.000000,0,0,0,0,0.400146,-0.136719
4693,47035.000000,0,1,0,0,0.421875,-0.105713
4694,47045.000000,0,0,0,0,0.440186,-0.077393
4695,47055.000000,0,0,0,0,0.455322,-0.051758
4696,47065.000000,0,0,0,0,0.467773,0.220459
4697,47075.000000,0,0,0,0,0.477539,0.460449
4698,47085.000000,0,0,0,0,0.484863,0.671387
4699,47095.000000,0,0,0,0,0.218018,0.855713
4700,47105.000000,1,1,0,1,-0.007080,0.000000
4701,47115.000000,0,0,0,0,-0.196289,0.000000
4702,47125.000000,0,0,0,0,-0.354248,0.000000
4703,47135.000000,0,0,0,0,-0.068359,0.000000
4704,47145.000000,0,0,0,0,0.190918,0.000000
4705,47155.000000,0,0,0,0,0.424805,0.339355
4706,47165.000000,0,0,0,0,0.361572,0.637939
4707,47175.000000,0,0,0,0,0.320068,0.899658
4708,47185.000000,0,0,0,0,0.296143,0.741455
4709,47195.000000,0,0,0,0,0.286133,0.614746
4710,47205.000000,1,1,0,0,0.287109,0.514404
4711,47215.000000,0,1,0,0,0.296143,0.436035
4712,47225.000000,0,0,0,0,0.311279,0.375977
4713,47235.000000,0,0,0,0,0.746094,0.580322
4714,47245.000000,0,0,1,1,0.000000,0.000000
4715,47255.000000,0,0,0,0,0.000000,0.000000
4716,47265.000000,0,0,0,0,0.000000,0.000000
4717,47275.000000,0,0,0,0,0.000000,0.000000
4718,47285.000000,0,0,0,0,0.000000,0.000000
4719,47295.000000,0,0,0,0,-0.106201,-0.013916
4720,47305.000000,0,0,0,0,-0.180908,-0.008789
4721,47315.000000,0,0,0,0,-0.229736,0.010986
4722,47325.000000,0,0,0,0,-0.257568,0.041992
4723,47335.000000,0,0,0,0,-0.268311,0.081055
4724,47345.000000,0,0,0,0,-0.265625,0.125488
4725,47355.000000,0,0,0,0,-0.252441,0.173584
4726,47365.000000,0,0,0,0,-0.231201,0.223389
4727,47375.000000,0,0,0,0,-0.204102,0.273926
4728,47385.000000,0,0,0,0,-0.172607,0.323975
4729,47395.000000,0,0,0,0,-0.138184,0.372559
4730,47405.000000,0,1,0,0,-0.102051,0.419189
4731,47415.000000,0,0,0,0,-0.065186,0.463379
4732,47425.000000,0,0,0,0,-0.028320,0.504639
4733,47435.000000,0,0,0,0,0.007812,0.793701
4734,47445.000000,0,0,0,1,0.042969,0.000000
4735,47455.000000,0,0,0,0,0.076416,0.000000
4736,47465.000000,0,0,0,0,-0.165283,0.000000
4737,47475.000000,0,0,0,0,-0.364990,0.000000
4738,47485.000000,0,0,0,0,-0.528809,0.000000
4739,47495.000000,1,1,0,0,-0.661865,0.197510
4740,47505.000000,1,1,0,0,-0.768311,0.372559
4741,47515.000000,0,0,0,0,-0.852051,0.527100
4742,47525.000000,0,0,0,0,-0.499023,0.915527
4743,47535.000000,0,0,0,1,0.237793,0.000000
4744,47545.000000,0,0,0,0,0.893311,0.000000
4745,47555.000000,0,0,1,0,0.000000,0.000000
4746,47565.000000,0,0,0,0,0.000000,0.000000
4747,47575.000000,0,0,0,0,0.000000,0.000000
4748,47585.000000,0,0,0,0,0.000000,-0.309570
4749,47595.000000,0,0,0,0,0.000000,-0.552734
4750,47605.000000,0,0,0,0,0.110107,-0.739746
4751,47615.000000,0,0,0,0,0.221191,-0.879639
4752,47625.000000,0,0,0,0,0.331299,-0.980225
4753,47635.000000,0,0,0,0,0.438721,-1.048340
4754,47645.000000,0,0,0,0,0.542236,-1.089844
4755,47655.000000,0,0,0,0,0.640625,-1.109131
4756,47665.000000,1,1,0,0,0.732666,-1.110596
4757,47675.000000,0,0,0,0,0.818359,-1.097656
4758,47685.000000,0,0,0,0,0.897217,-1.073242
4759,47695.000000,0,0,1,0,0.000000,-0.788818
4760,47705.000000,0,0,0,0,0.000000,-0.528076
4761,47715.000000,0,0,0,0,0.000000,-0.290039
4762,47725.000000,0,0,0,0,0.000000,-0.073242
4763,47735.000000,0,0,0,0,0.000000,0.123535
4764,47745.000000,0,0,0,0,0.152344,-0.092773
4765,47755.000000,0,0,0,0,0.297119,-0.263672
4766,47765.000000,0,0,0,0,0.433350,-0.396484
4767,47775.000000,0,0,0,0,0.560303,-0.497314
4768,47785.000000,0,0,0,0,0.678223,-0.571533
4769,47795.000000,0,0,0,0,0.786621,-0.623535
4770,47805.000000,0,0,0,0,0.885254,-0.656982
4771,47815.000000,0,0,0,0,0.974609,-0.675293
4772,47825.000000,0,0,1,0,0.000000,-0.681396
4773,47835.000000,0,0,0,0,0.000000,-0.677734
4774,47845.000000,0,0,0,0,0.000000,-0.666016
4775,47855.000000,0,0,0,0,0.000000,-0.648193
4776,47865.000000,0,0,0,0,0.000000,-0.625732
4777,47875.000000,0,0,0,0,0.091309,-0.599854
4778,47885.000000,0,0,0,0,0.173584,-0.571289
4779,47895.000000,0,0,0,0,0.247314,-0.541016
4780,47905.000000,0,0,0,0,0.313232,-0.509766
4781,47915.000000,0,1,0,0,0.371582,-0.478027
4782,47925.000000,0,0,0,0,0.423096,-0.446289
4783,47935.000000,0,0,0,0,0.468018,-0.414795
4784,47945.000000,0,0,0,0,0.507324,-0.135742
4785,47955.000000,0,0,0,0,0.541016,0.112549
4786,47965.000000,0,0,0,0,0.569824,0.332520
4787,47975.000000,0,0,0,0,0.323975,0.526855
4788,47985.000000,0,0,0,0,0.117188,0.697754
4789,47995.000000,0,0,0,0,-0.055908,0.847168
4790,48005.000000,0,0,0,0,-0.199707,0.977295
4791,48015.000000,0,0,0,1,-0.318604,0.000000
4792,48025.000000,0,0,0,0,-0.415771,0.000000
4793,48035.000000,0,0,0,0,-0.494141,0.000000
4794,48045.000000,0,0,0,0,-0.556396,0.000000
4795,48055.000000,0,0,0,0,-0.604980,0.000000
4796,48065.000000,0,0,0,0,-0.642090,0.101807
4797,48075.000000,0,0,0,0,-0.669434,0.191650
4798,48085.000000,0,0,0,0,-0.688477,0.270752
4799,48095.000000,0,0,0,0,-0.700439,0.339844
4800,48105.000000,0,0,0,0,-0.706299,0.400146
4801,48115.000000,0,0,0,0,-0.707031,0.452148
4802,48125.000000,0,0,0,0,-0.703613,0.496582
4803,48135.000000,0,0,0,0,-0.696533,0.534424
4804,48145.000000,0,0,0,0,-0.686523,0.566406
4805,48155.000000,0,0,0,0,-0.674316,0.592773
4806,48165.000000,0,0,0,0,-0.660400,0.614014
4807,48175.000000,0,0,0,0,-0.645020,0.630859
4808,48185.000000,0,0,0,0,-0.628662,0.643799
4809,48195.000000,0,0,0,0,-0.611328,0.653320
4810,48205.000000,0,0,0,0,-0.593506,0.659668
4811,48215.000000,0,0,0,0,-0.575439,0.663330
4812,48225.000000,0,0,0,0,-0.557129,0.664551
4813,48235.000000,0,0,0,0,-0.538818,0.663330
4814,48245.000000,0,0,0,0,-0.520508,0.659912
4815,48255.000000,0,0,0,0,-0.502441,0.654541
4816,48265.000000,0,0,0,0,-0.484619,0.647705
4817,48275.000000,0,0,0,0,-0.467041,0.639404
4818,48285.000000,0,0,0,0,-0.449951,0.630127
4819,48295.000000,0,0,0,0,-0.433105,0.619629
4820,48305.000000,0,0,0,0,-0.416504,0.608398
4821,48315.000000,0,0,0,0,-0.400391,0.596436
4822,48325.000000,0,0,0,0,-0.384766,0.583740
4823,48335.000000,0,0,0,0,-0.369385,0.570557
4824,48345.000000,0,0,0,0,-0.354736,0.556885
4825,48355.000000,0,0,0,0,-0.340576,0.542725
4826,48365.000000,0,0,0,0,-0.327148,0.528320
4827,48375.000000,0,1,0,0,-0.314209,0.513916
4828,48385.000000,0,0,0,0,-0.301758,0.499268
4829,48395.000000,0,0,0,0,-0.289795,0.484619
4830,48405.000000,0,0,0,0,-0.278320,0.719238
4831,48415.000000,0,0,0,0,-0.267334,0.924072
4832,48425.000000,0,0,0,1,-0.256836,0.000000
4833,48435.000000,0,0,0,0,-0.519287,0.000000
4834,48445.000000,0,0,0,0,-0.738281,0.000000
4835,48455.000000,0,0,0,0,-0.919678,0.000000
4836,48465.000000,0,0,0,0,-1.068604,0.000000
4837,48475.000000,0,0,0,0,-1.188965,0.141113
4838,48485.000000,0,0,0,0,-1.284912,0.264893
4839,48495.000000,0,0,0,0,-1.359619,0.373291
4840,48505.000000,0,0,0,0,-1.416260,0.467529
4841,48515.000000,0,0,0,0,-1.457031,0.549316
4842,48525.000000,0,0,0,0,-1.484619,0.619629
4843,48535.000000,0,0,0,0,-1.500488,0.679688
4844,48545.000000,0,1,0,0,-1.506592,0.730469
4845,48555.000000,0,0,0,0,-1.504395,0.772949
4846,48565.000000,0,0,0,0,-1.495361,0.807861
4847,48575.000000,0,0,0,1,-1.480225,0.000000
4848,48585.000000,0,0,0,0,-1.460449,0.000000
4849,48595.000000,0,0,0,0,-1.436523,0.000000
4850,48605.000000,0,0,0,0,-1.682373,0.000000
4851,48615.000000,0,0,0,0,-1.881836,0.000000
4852,48625.000000,0,0,0,0,-2.041016,0.204346
4853,48635.000000,0,0,0,0,-2.165527,0.383789
4854,48645.000000,0,0,0,0,-2.260010,0.541016
4855,48655.000000,0,0,0,0,-2.328857,0.677979
4856,48665.000000,0,0,0,0,-2.375732,0.796387
4857,48675.000000,0,0,0,0,-2.403809,0.898438
4858,48685.000000,0,0,0,0,-2.415771,0.985596
4859,48695.000000,0,0,0,1,-2.414062,0.000000
4860,48705.000000,0,0,0,0,-2.401123,0.000000
4861,48715.000000,0,0,0,0,-2.378418,0.000000
4862,48725.000000,0,0,0,0,-2.347412,0.000000
4863,48735.000000,0,0,0,0,-2.310059,0.000000
4864,48745.000000,0,0,0,0,-2.267334,0.073975
4865,48755.000000,0,0,0,0,-2.220215,0.138672
4866,48765.000000,0,0,0,0,-2.169434,0.195312
4867,48775.000000,0,0,0,0,-2.116211,0.244385
4868,48785.000000,0,0,0,0,-2.060791,0.286865
4869,48795.000000,0,0,0,0,-2.004150,0.323242
4870,48805.000000,0,0,0,0,-1.946533,0.354248
4871,48815.000000,0,0,0,0,-1.888184,0.380371
4872,48825.000000,0,0,0,0,-1.829834,0.402100
4873,48835.000000,0,0,0,0,-1.771484,0.419922
4874,48845.000000,0,0,0,0,-1.713623,0.434082
4875,48855.000000,0,0,0,0,-1.656250,0.444824
4876,48865.000000,0,0,0,0,-1.599854,0.452881
4877,48875.000000,0,0,0,0,-1.544434,0.458252
4878,48885.000000,0,0,0,0,-1.489990,0.461426
4879,48895.000000,0,0,0,0,-1.436768,0.462646
4880,48905.000000,0,0,0,0,-1.384766,0.462158
4881,48915.000000,0,0,0,0,-1.333984,0.460205
4882,48925.000000,0,0,0,0,-1.284668,0.456787
4883,48935.000000,0,0,0,0,-1.236816,0.452393
4884,48945.000000,0,0,0,0,-1.190430,0.446777
4885,48955.000000,0,0,0,0,-1.145264,0.440186
4886,48965.000000,0,0,0,0,-1.101562,0.432861
4887,48975.000000,0,0,0,0,-1.059326,0.425049
4888,48985.000000,0,1,0,0,-1.018555,0.416504
4889,48995.000000,0,0,0,0,-0.979004,0.407471
4890,49005.000000,0,0,0,0,-0.940918,0.398193
4891,49015.000000,0,0,0,0,-0.904053,0.640869
4892,49025.000000,0,0,0,0,-0.868408,0.853027
4893,49035.000000,0,0,0,1,-0.833984,0.000000
4894,49045.000000,0,1,0,0,-1.073730,0.000000
4895,49055.000000,0,0,0,0,-1.270752,0.000000
4896,49065.000000,0,0,0,0,-1.430908,0.000000
4897,49075.000000,0,0,0,0,-1.559326,0.000000
4898,49085.000000,0,1,0,0,-1.660156,0.375244
4899,49095.000000,0,0,0,0,-1.737061,0.705078
4900,49105.000000,0,0,0,0,-2.066650,0.993896
4901,49115.000000,0,0,0,1,-2.334961,0.000000
4902,49125.000000,0,0,0,0,-2.550293,0.000000
4903,49135.000000,0,0,0,0,-2.719727,0.000000
4904,49145.000000,0,0,0,0,-3.122559,0.000000
4905,49155.000000,0,0,0,0,-3.447754,0.000000
4906,49165.000000,0,0,0,0,-3.705811,0.355957
4907,49175.000000,0,0,0,0,-3.906006,0.668945
4908,49185.000000,0,0,0,0,-4.056152,0.943115
4909,49195.000000,0,0,0,1,-4.163330,0.000000
4910,49205.000000,0,0,0,0,-4.233887,0.000000
4911,49215.000000,0,0,0,0,-4.272949,0.000000
4912,49225.000000,0,0,0,0,-4.285400,0.000000
4913,49235.000000,0,0,0,0,-4.275146,0.000000
4914,49245.000000,0,0,0,0,-4.245605,0.182129
4915,49255.000000,0,0,0,0,-4.200195,0.342285
4916,49265.000000,0,0,0,0,-4.141602,0.482422
4917,49275.000000,1,1,0,0,-4.072021,0.604492
4918,49285.000000,0,1,0,0,-3.993652,0.710205
4919,49295.000000,0,0,0,0,-3.908203,0.801270
4920,49305.000000,0,0,0,1,-3.395020,0.000000
4921,49315.000000,0,0,0,0,-2.928223,0.000000
4922,49325.000000,0,0,0,0,-2.504150,0.000000
4923,49335.000000,0,0,0,0,-2.392822,0.000000
4924,49345.000000,0,0,0,0,-2.547119,0.000000
4925,49355.000000,0,0,0,0,-2.653076,0.024902
4926,49365.000000,0,0,0,0,-2.718750,0.062500
4927,49375.000000,0,0,0,0,-2.750977,0.109619
4928,49385.000000,0,1,0,0,-2.755371,0.163330
4929,49395.000000,0,0,0,0,-2.737305,0.220947
4930,49405.000000,0,0,0,0,-2.701172,0.280518
4931,49415.000000,0,0,0,0,-2.650391,0.590820
4932,49425.000000,0,0,0,0,-2.588135,0.870361
4933,49435.000000,0,0,0,1,-2.516846,0.000000
4934,49445.000000,0,0,0,0,-2.711914,0.000000
4935,49455.000000,0,0,0,0,-2.858398,0.000000
4936,49465.000000,0,0,0,0,-2.963623,0.000000
4937,49475.000000,0,0,0,0,-3.033691,0.000000
4938,49485.000000,0,0,0,0,-3.074463,0.206787
4939,49495.000000,0,0,0,0,-3.090332,0.391602
4940,49505.000000,0,0,0,0,-3.085449,0.555908
4941,49515.000000,0,0,0,0,-3.063232,0.701660
4942,49525.000000,0,0,0,0,-3.026855,0.830078
4943,49535.000000,0,0,0,0,-2.979004,0.942627
4944,49545.000000,0,0,0,1,-2.921875,0.000000
4945,49555.000000,0,0,0,0,-2.857422,0.000000
4946,49565.000000,0,0,0,0,-2.787354,0.000000
4947,49575.000000,0,0,0,0,-2.712891,0.000000
4948,49585.000000,0,0,0,0,-2.635498,0.000000
4949,49595.000000,0,0,0,0,-2.555664,0.093506
4950,49605.000000,0,0,0,0,-2.474365,0.176270
4951,49615.000000,0,0,0,0,-2.392578,0.249512
4952,49625.000000,0,0,0,0,-2.310791,0.313965
4953,49635.000000,0,0,0,0,-2.229736,0.370117
4954,49645.000000,0,0,0,0,-2.149414,0.419189
4955,49655.000000,0,0,0,0,-2.070312,0.461670
4956,49665.000000,0,0,0,0,-1.992676,0.498047
4957,49675.000000,0,0,0,0,-1.916748,0.528809
4958,49685.000000,0,0,0,0,-1.842529,0.554443
4959,49695.000000,0,0,0,0,-1.770264,0.575684
4960,49705.000000,0,0,0,0,-1.699951,0.592773
4961,49715.000000,0,0,0,0,-1.632080,0.605957
4962,49725.000000,0,0,0,0,-1.566406,0.615723
4963,49735.000000,0,0,0,0,-1.502930,0.622559
4964,49745.000000,0,0,0,0,-1.441650,0.626465
4965,49755.000000,0,0,0,0,-1.382812,0.627930
4966,49765.000000,0,0,0,0,-1.326172,0.627197
4967,49775.000000,0,0,0,0,-1.271484,0.624512
4968,49785.000000,1,1,0,0,-1.218994,0.620117
4969,49795.000000,1,1,0,0,-1.168701,0.614258
4970,49805.000000,1,1,0,0,-1.120361,0.607178
4971,49815.000000,0,1,0,0,-0.651855,0.851074
4972,49825.000000,0,0,0,1,0.186279,0.000000
4973,49835.000000,0,0,1,0,0.000000,0.000000
4974,49845.000000,0,0,0,0,0.000000,0.000000
4975,49855.000000,0,0,0,0,0.000000,0.000000
